Designator,Mid X,Mid Y,Layer,Rotation
C1,10.03, 2.59,Top,90.0
C2,10.03,-1.83,Top,270.0
EN, 4.55, 3.89,Top,0.0
IC1, 6.32, 1.60,Top,0.0
L1, 6.32,-2.31,Top,180.0
